N,epsilon,transition_prob,discount_factor,global_phase_size,aggregate_phase_size,algorithm,time,iterations,total_updates,error,num_mega_states,t_sa_final,theoretical_bound,speedup_updates
10,0.0005,1.0,0.95,2,10,mega_state_agg,0.012155770789831877,50,1240,0.0001581942978434725,9,40,0.019999999999999983,0.8064516129032258
10,0.0005,1.0,0.95,5,20,value_iteration,0.005024204961955547,10,1000,0.0,,,0.019999999999999983,0.8928571428571429
10,0.0005,1.0,0.95,5,20,mega_state_agg,0.008396227844059467,30,1120,6.91504439336299e-05,6,20,0.019999999999999983,0.8928571428571429
10,0.0005,1.0,0.99,2,5,value_iteration,0.005027435254305601,10,1000,0.0,,,0.09999999999999991,0.8928571428571429
10,0.0005,1.0,0.99,2,5,mega_state_agg,0.008624363224953413,30,1120,0.0003478971899859573,9,20,0.09999999999999991,0.8928571428571429
10,0.0005,1.0,0.99,2,10,value_iteration,0.005006083752959967,10,1000,0.0,,,0.09999999999999991,0.8064516129032258
10,0.0005,1.0,0.99,2,10,mega_state_agg,0.012201712932437658,50,1240,0.0003186880103651646,9,40,0.09999999999999991,0.8064516129032258
10,0.0005,1.0,0.99,5,20,value_iteration,0.007664951030164957,10,1000,0.0,,,0.09999999999999991,0.8928571428571429
10,0.0005,1.0,0.99,5,20,mega_state_agg,0.007041663862764835,30,1120,0.00021592134156822596,6,20,0.09999999999999991,0.8928571428571429
10,0.005,0.5,0.8,5,20,value_iteration,0.016701203770935535,23,2300,0.0,,,0.05000000000000001,1.7912772585669783
10,0.005,0.5,0.8,5,20,mega_state_agg,0.010165762156248093,33,1284,0.049543006194115335,28,23,0.05000000000000001,1.7912772585669783
10,0.005,0.5,0.8,2,5,value_iteration,0.021527012810111046,23,2300,0.0,,,0.05000000000000001,1.8081761006289307
10,0.005,0.5,0.8,2,5,mega_state_agg,0.018576860893517733,32,1272,0.04836457321428611,26,22,0.05000000000000001,1.8081761006289307
10,0.005,0.5,0.8,2,10,value_iteration,0.0232300260104239,23,2300,0.0,,,0.05000000000000001,1.5972222222222223
10,0.005,0.5,0.8,2,10,mega_state_agg,0.025246395729482174,50,1440,0.04239014467957869,21,40,0.05000000000000001,1.5972222222222223
10,0.005,0.5,0.85,2,5,value_iteration,0.02467747125774622,26,2600,0.0,,,0.06666666666666665,1.6666666666666667
10,0.005,0.5,0.85,2,5,mega_state_agg,0.019687118008732796,37,1560,0.04222819920236187,28,25,0.06666666666666665,1.6666666666666667
10,0.005,0.5,0.85,2,10,value_iteration,0.014724885113537312,26,2600,0.0,,,0.06666666666666665,1.8055555555555556
10,0.005,0.5,0.85,2,10,mega_state_agg,0.015691748820245266,50,1440,0.06052856282304475,21,40,0.06666666666666665,1.8055555555555556
10,0.005,0.5,0.85,5,20,value_iteration,0.021538544446229935,26,2600,0.0,,,0.06666666666666665,1.6189290161892902
10,0.005,0.5,0.85,5,20,mega_state_agg,0.026699822396039963,44,1606,0.06526139926204522,29,34,0.06666666666666665,1.6189290161892902
10,0.005,0.5,0.9,2,5,value_iteration,0.029001989867538214,30,3000,0.0,,,0.10000000000000002,1.5706806282722514
10,0.005,0.5,0.9,2,5,mega_state_agg,0.028470425866544247,44,1910,0.09056591663523683,29,30,0.10000000000000002,1.5706806282722514
10,0.005,0.5,0.9,2,10,value_iteration,0.02888571610674262,30,3000,0.0,,,0.10000000000000002,1.7241379310344827
10,0.005,0.5,0.9,2,10,mega_state_agg,0.02786801103502512,60,1740,0.09836472678446384,30,50,0.10000000000000002,1.7241379310344827
10,0.005,0.5,0.9,5,20,value_iteration,0.018494549207389355,30,3000,0.0,,,0.10000000000000002,1.4285714285714286
10,0.005,0.5,0.9,5,20,mega_state_agg,0.0346023878082633,53,2100,0.08026052562571273,30,40,0.10000000000000002,1.4285714285714286
10,0.005,0.5,0.95,2,5,value_iteration,0.02613392798230052,35,3500,0.0,,,0.19999999999999982,1.4675052410901468
10,0.005,0.5,0.95,2,5,mega_state_agg,0.03928319364786148,55,2385,0.1981146356533401,30,39,0.19999999999999982,1.4675052410901468
10,0.005,0.5,0.95,5,20,value_iteration,0.03204742493107915,35,3500,0.0,,,0.19999999999999982,1.75
10,0.005,0.5,0.95,5,20,mega_state_agg,0.0291254217736423,52,2000,0.161911024479501,30,40,0.19999999999999982,1.75
10,0.005,0.5,0.95,2,10,value_iteration,0.03407930536195636,35,3500,0.0,,,0.19999999999999982,1.9021739130434783
10,0.005,0.5,0.95,2,10,mega_state_agg,0.03304354893043637,61,1840,0.13522193038636487,30,50,0.19999999999999982,1.9021739130434783
10,0.005,0.5,0.99,2,5,value_iteration,0.04063938790932298,42,4200,0.0,,,0.9999999999999991,1.935483870967742
10,0.005,0.5,0.99,2,5,mega_state_agg,0.03497994691133499,50,2170,0.9475155272853932,30,35,0.9999999999999991,1.935483870967742
10,0.005,0.6,0.8,2,5,value_iteration,0.02056523971259594,21,2100,0.0,,,0.05000000000000001,1.721311475409836
10,0.005,0.6,0.8,2,5,mega_state_agg,0.01700502121821046,30,1220,0.03397419845268068,21,20,0.05000000000000001,1.721311475409836
10,0.005,0.5,0.99,2,10,value_iteration,0.037688194774091244,42,4200,0.0,,,0.9999999999999991,2.1649484536082473
10,0.005,0.5,0.99,2,10,mega_state_agg,0.02755364403128624,62,1940,0.7474724824065717,30,50,0.9999999999999991,2.1649484536082473
10,0.005,0.6,0.8,2,10,value_iteration,0.020612271036952734,21,2100,0.0,,,0.05000000000000001,1.4583333333333333
10,0.005,0.6,0.8,2,10,mega_state_agg,0.02465476095676422,50,1440,0.04497513480395465,21,40,0.05000000000000001,1.4583333333333333
10,0.005,0.5,0.99,5,20,value_iteration,0.03888533404096961,42,4200,0.0,,,0.9999999999999991,2.210526315789474
10,0.005,0.5,0.99,5,20,mega_state_agg,0.03233178099617362,51,1900,0.949337693994778,30,40,0.9999999999999991,2.210526315789474
10,0.005,0.6,0.8,5,20,value_iteration,0.020719073712825775,21,2100,0.0,,,0.05000000000000001,1.6773162939297124
10,0.005,0.6,0.8,5,20,mega_state_agg,0.017600046936422586,32,1252,0.04444997093556502,26,22,0.05000000000000001,1.6773162939297124
10,0.005,0.6,0.85,2,5,value_iteration,0.0204037856310606,23,2300,0.0,,,0.06666666666666665,1.8429487179487178
10,0.005,0.6,0.85,2,5,mega_state_agg,0.01537411194294691,31,1248,0.061823667208293465,28,21,0.06666666666666665,1.8429487179487178
10,0.005,0.6,0.85,5,20,value_iteration,0.02112444443628192,23,2300,0.0,,,0.06666666666666665,1.8729641693811074
10,0.005,0.6,0.85,5,20,mega_state_agg,0.014536601025611162,31,1228,0.05876377168274782,28,21,0.06666666666666665,1.8729641693811074
10,0.005,0.6,0.85,2,10,value_iteration,0.022523168940097094,23,2300,0.0,,,0.06666666666666665,1.352145796590241
10,0.005,0.6,0.85,2,10,mega_state_agg,0.03134541725739837,59,1701,0.0654885039937616,29,49,0.06666666666666665,1.352145796590241
10,0.005,0.6,0.9,2,5,value_iteration,0.0241733998991549,25,2500,0.0,,,0.10000000000000002,1.8248175182481752
10,0.005,0.6,0.9,2,5,mega_state_agg,0.021086642052978277,35,1370,0.0913970956002661,30,25,0.10000000000000002,1.8248175182481752
10,0.005,0.6,0.9,2,10,value_iteration,0.02243641670793295,25,2500,0.0,,,0.10000000000000002,1.2315270935960592
10,0.005,0.6,0.9,2,10,mega_state_agg,0.03051055734977126,65,2030,0.09775623994906013,30,53,0.10000000000000002,1.2315270935960592
10,0.005,0.6,0.9,5,20,value_iteration,0.022941919043660164,25,2500,0.0,,,0.10000000000000002,1.893939393939394
10,0.005,0.6,0.9,5,20,mega_state_agg,0.01673302473500371,34,1320,0.09884593024360733,30,24,0.10000000000000002,1.893939393939394
10,0.005,0.6,0.95,2,5,value_iteration,0.028599328827112913,29,2900,0.0,,,0.19999999999999982,1.9727891156462585
10,0.005,0.6,0.95,2,5,mega_state_agg,0.022819475270807743,36,1470,0.18872648184289886,30,25,0.19999999999999982,1.9727891156462585
10,0.005,0.6,0.99,2,5,value_iteration,0.028987588826566935,32,3200,0.0,,,0.9999999999999991,2.622950819672131
10,0.005,0.6,0.99,2,5,mega_state_agg,0.01450645923614502,30,1220,0.9712696415938993,21,20,0.9999999999999991,2.622950819672131
10,0.005,0.6,0.95,5,20,value_iteration,0.02587341098114848,29,2900,0.0,,,0.19999999999999982,1.5263157894736843
10,0.005,0.6,0.95,5,20,mega_state_agg,0.028068795800209045,51,1900,0.13924792977534928,30,40,0.19999999999999982,1.5263157894736843
10,0.005,0.6,0.95,2,10,value_iteration,0.029048149939626455,29,2900,0.0,,,0.19999999999999982,1.4948453608247423
10,0.005,0.6,0.95,2,10,mega_state_agg,0.03414721693843603,62,1940,0.1863860508435522,30,50,0.19999999999999982,1.4948453608247423
10,0.005,0.7,0.8,2,5,value_iteration,0.017053373157978058,19,1900,0.0,,,0.05000000000000001,1.5573770491803278
10,0.005,0.7,0.8,2,5,mega_state_agg,0.014608383178710938,30,1220,0.03299892762836265,21,20,0.05000000000000001,1.5573770491803278
10,0.005,0.6,0.99,5,20,value_iteration,0.029262454714626074,32,3200,0.0,,,0.9999999999999991,2.6666666666666665
10,0.005,0.6,0.99,5,20,mega_state_agg,0.01397685706615448,30,1200,0.6977444479091179,10,20,0.9999999999999991,2.6666666666666665
10,0.005,0.7,0.8,2,10,value_iteration,0.0187658560462296,19,1900,0.0,,,0.05000000000000001,1.3286713286713288
10,0.005,0.7,0.8,2,10,mega_state_agg,0.02279530605301261,50,1430,0.04676002685313385,20,40,0.05000000000000001,1.3286713286713288
10,0.005,0.6,0.99,2,10,value_iteration,0.03109217109158635,32,3200,0.0,,,0.9999999999999991,1.8497109826589595
10,0.005,0.6,0.99,2,10,mega_state_agg,0.031753207091242075,60,1730,0.9897588678756488,29,50,0.9999999999999991,1.8497109826589595
10,0.005,0.7,0.8,5,20,value_iteration,0.017530024982988834,19,1900,0.0,,,0.05000000000000001,1.4481707317073171
10,0.005,0.7,0.8,5,20,mega_state_agg,0.016236552968621254,34,1312,0.048185482376711164,28,24,0.05000000000000001,1.4481707317073171
10,0.005,0.7,0.85,2,5,value_iteration,0.018087839242070913,20,2000,0.0,,,0.06666666666666665,1.639344262295082
10,0.005,0.7,0.85,2,5,mega_state_agg,0.014737725257873535,30,1220,0.03662367152413282,21,20,0.06666666666666665,1.639344262295082
10,0.005,0.7,0.85,5,20,value_iteration,0.01909833401441574,20,2000,0.0,,,0.06666666666666665,1.554001554001554
10,0.005,0.7,0.85,5,20,mega_state_agg,0.0179356150329113,33,1287,0.06371511405377994,29,23,0.06666666666666665,1.554001554001554
10,0.005,0.7,0.85,2,10,value_iteration,0.019487363286316395,20,2000,0.0,,,0.06666666666666665,1.092896174863388
10,0.005,0.7,0.85,2,10,mega_state_agg,0.03188905119895935,61,1830,0.051283161199148,29,50,0.06666666666666665,1.092896174863388
10,0.005,0.7,0.9,2,5,value_iteration,0.01994182402268052,22,2200,0.0,,,0.10000000000000002,1.4012738853503184
10,0.005,0.7,0.9,2,5,mega_state_agg,0.019995254930108786,37,1570,0.0990046380173153,30,25,0.10000000000000002,1.4012738853503184
10,0.005,0.7,0.9,2,10,value_iteration,0.020233431831002235,22,2200,0.0,,,0.10000000000000002,1.1398963730569949
10,0.005,0.7,0.9,2,10,mega_state_agg,0.031231705099344254,62,1930,0.0932836874802021,29,50,0.10000000000000002,1.1398963730569949
10,0.005,0.7,0.9,5,20,value_iteration,0.01974297920241952,22,2200,0.0,,,0.10000000000000002,1.1224489795918366
10,0.005,0.7,0.9,5,20,mega_state_agg,0.0310103390365839,52,1960,0.05701078172475604,28,40,0.10000000000000002,1.1224489795918366
10,0.005,0.7,0.95,2,5,value_iteration,0.019737998954951763,23,2300,0.0,,,0.19999999999999982,1.2672176308539944
10,0.005,0.7,0.95,2,5,mega_state_agg,0.026435034815222025,43,1815,0.16841738586935762,29,30,0.19999999999999982,1.2672176308539944
10,0.005,0.7,0.95,2,10,value_iteration,0.019976565148681402,23,2300,0.0,,,0.19999999999999982,1.0879848628192998
10,0.005,0.7,0.95,2,10,mega_state_agg,0.03325060475617647,68,2114,0.19931409110194487,29,56,0.19999999999999982,1.0879848628192998
10,0.005,0.7,0.95,5,20,value_iteration,0.019933744799345732,23,2300,0.0,,,0.19999999999999982,1.5333333333333334
10,0.005,0.7,0.95,5,20,mega_state_agg,0.02117816498503089,40,1500,0.1843701621704117,30,30,0.19999999999999982,1.5333333333333334
10,0.005,0.7,0.99,2,5,value_iteration,0.030628879088908434,25,2500,0.0,,,0.9999999999999991,2.0491803278688523
10,0.005,0.7,0.99,2,5,mega_state_agg,0.01646882900968194,30,1220,0.6372287622526578,21,20,0.9999999999999991,2.0491803278688523
10,0.005,0.7,0.99,5,20,value_iteration,0.021332517731934786,25,2500,0.0,,,0.9999999999999991,2.0833333333333335
10,0.005,0.7,0.99,5,20,mega_state_agg,0.013576515950262547,30,1200,0.9047023370772074,10,20,0.9999999999999991,2.0833333333333335
10,0.005,0.92,0.8,2,5,value_iteration,0.012086950242519379,14,1400,0.0,,,0.05000000000000001,1.1666666666666667
10,0.005,0.92,0.8,2,5,mega_state_agg,0.015285038854926825,30,1200,0.015923818839413073,18,20,0.05000000000000001,1.1666666666666667
10,0.005,0.92,0.8,2,10,value_iteration,0.01361515698954463,14,1400,0.0,,,0.05000000000000001,1.0071942446043165
10,0.005,0.92,0.8,2,10,mega_state_agg,0.020670483354479074,50,1390,0.016576834243000604,17,40,0.05000000000000001,1.0071942446043165
10,0.005,0.7,0.99,2,10,value_iteration,0.021253847051411867,25,2500,0.0,,,0.9999999999999991,1.288659793814433
10,0.005,0.7,0.99,2,10,mega_state_agg,0.06157112680375576,62,1940,0.9754829001090712,30,50,0.9999999999999991,1.288659793814433
10,0.005,0.92,0.8,5,20,value_iteration,0.016046447213739157,14,1400,0.0,,,0.05000000000000001,1.1456628477905073
10,0.005,0.92,0.8,5,20,mega_state_agg,0.014275993686169386,32,1222,0.048620567534115366,21,22,0.05000000000000001,1.1456628477905073
10,0.005,0.92,0.85,2,5,value_iteration,0.011812933254987001,14,1400,0.0,,,0.06666666666666665,1.1058451816745656
10,0.005,0.92,0.85,2,5,mega_state_agg,0.01773937977850437,33,1266,0.06251443682773328,22,23,0.06666666666666665,1.1058451816745656
10,0.005,0.92,0.85,2,10,value_iteration,0.013030413072556257,14,1400,0.0,,,0.06666666666666665,1.0
10,0.005,0.92,0.85,2,10,mega_state_agg,0.02128840796649456,50,1400,0.056639981417705876,18,40,0.06666666666666665,1.0
10,0.005,0.92,0.85,5,20,value_iteration,0.016247033141553402,14,1400,0.0,,,0.06666666666666665,1.0670731707317074
10,0.005,0.92,0.85,5,20,mega_state_agg,0.01844629691913724,36,1312,0.06521666214695987,22,26,0.06666666666666665,1.0670731707317074
10,0.005,0.92,0.9,2,5,value_iteration,0.013166327029466629,15,1500,0.0,,,0.10000000000000002,1.25
10,0.005,0.92,0.9,2,5,mega_state_agg,0.013984957244247198,30,1200,0.0548016484950713,18,20,0.10000000000000002,1.25
10,0.005,0.92,0.9,2,10,value_iteration,0.012021838221699,15,1500,0.0,,,0.10000000000000002,0.9960159362549801
10,0.005,0.92,0.9,2,10,mega_state_agg,0.028098576702177525,54,1506,0.09607278320861834,24,44,0.10000000000000002,0.9960159362549801
10,0.005,0.92,0.9,5,20,value_iteration,0.013557956088334322,15,1500,0.0,,,0.10000000000000002,1.1185682326621924
10,0.005,0.92,0.9,5,20,mega_state_agg,0.019134894013404846,37,1341,0.09406733359756725,23,27,0.10000000000000002,1.1185682326621924
10,0.005,0.92,0.95,2,5,value_iteration,0.01470443420112133,15,1500,0.0,,,0.19999999999999982,1.0526315789473684
10,0.005,0.92,0.95,2,5,mega_state_agg,0.021051462274044752,36,1425,0.11700441517610649,25,25,0.19999999999999982,1.0526315789473684
10,0.005,0.92,0.95,2,10,value_iteration,0.012399276718497276,15,1500,0.0,,,0.19999999999999982,0.9036144578313253
10,0.005,0.92,0.95,2,10,mega_state_agg,0.02407350717112422,60,1660,0.1905916255874729,23,50,0.19999999999999982,0.9036144578313253
10,0.005,0.92,0.95,5,20,value_iteration,0.014393866993486881,15,1500,0.0,,,0.19999999999999982,1.1574074074074074
10,0.005,0.92,0.95,5,20,mega_state_agg,0.018378396052867174,34,1296,0.18590810147109949,24,24,0.19999999999999982,1.1574074074074074
10,0.005,0.92,0.99,2,5,value_iteration,0.01499487180262804,16,1600,0.0,,,0.9999999999999991,1.322314049586777
10,0.005,0.92,0.99,2,5,mega_state_agg,0.016240213066339493,30,1210,0.6170901751909561,19,20,0.9999999999999991,1.322314049586777
10,0.005,0.92,0.99,2,10,value_iteration,0.01483168825507164,16,1600,0.0,,,0.9999999999999991,1.1347517730496455
10,0.005,0.92,0.99,2,10,mega_state_agg,0.02172255888581276,50,1410,0.6527754643140717,18,40,0.9999999999999991,1.1347517730496455
10,0.005,0.92,0.99,5,20,value_iteration,0.013378670904785395,16,1600,0.0,,,0.9999999999999991,1.3333333333333333
10,0.005,0.92,0.99,5,20,mega_state_agg,0.01877807592973113,30,1200,0.6067752515925022,10,20,0.9999999999999991,1.3333333333333333
10,0.005,0.95,0.8,2,5,value_iteration,0.012060499284416437,13,1300,0.0,,,0.05000000000000001,1.0924369747899159
10,0.005,0.95,0.8,2,5,mega_state_agg,0.01585571328178048,30,1190,0.04257219974555593,17,20,0.05000000000000001,1.0924369747899159
10,0.005,0.95,0.8,2,10,value_iteration,0.012319034896790981,13,1300,0.0,,,0.05000000000000001,0.9420289855072463
10,0.005,0.95,0.8,2,10,mega_state_agg,0.02131317788735032,50,1380,0.016634162792572127,16,40,0.05000000000000001,0.9420289855072463
10,0.005,0.95,0.8,5,20,value_iteration,0.012006917968392372,13,1300,0.0,,,0.05000000000000001,1.0833333333333333
10,0.005,0.95,0.8,5,20,mega_state_agg,0.015031522139906883,30,1200,0.009852396230233929,10,20,0.05000000000000001,1.0833333333333333
10,0.005,0.95,0.85,2,5,value_iteration,0.01123187830671668,14,1400,0.0,,,0.06666666666666665,1.1764705882352942
10,0.005,0.95,0.85,2,5,mega_state_agg,0.013608708046376705,30,1190,0.047244004104299187,17,20,0.06666666666666665,1.1764705882352942
10,0.005,0.95,0.85,2,10,value_iteration,0.012269554194062948,14,1400,0.0,,,0.06666666666666665,1.0
10,0.005,0.95,0.85,2,10,mega_state_agg,0.02151812380179763,50,1400,0.034300042909259254,17,40,0.06666666666666665,1.0
10,0.005,0.95,0.85,5,20,value_iteration,0.013460572808980942,14,1400,0.0,,,0.06666666666666665,1.1041009463722398
10,0.005,0.95,0.85,5,20,mega_state_agg,0.017504523973912,34,1268,0.059463714103718424,22,24,0.06666666666666665,1.1041009463722398
10,0.005,0.95,0.9,2,5,value_iteration,0.0123329758644104,14,1400,0.0,,,0.10000000000000002,1.1715481171548117
10,0.005,0.95,0.9,2,5,mega_state_agg,0.014947869814932346,30,1195,0.08621966161717509,17,20,0.10000000000000002,1.1715481171548117
10,0.005,0.95,0.9,2,10,value_iteration,0.01156264590099454,14,1400,0.0,,,0.10000000000000002,1.0144927536231885
10,0.005,0.95,0.9,2,10,mega_state_agg,0.018102638889104128,50,1380,0.08663156115439552,16,40,0.10000000000000002,1.0144927536231885
10,0.005,0.95,0.9,5,20,value_iteration,0.013149735983461142,14,1400,0.0,,,0.10000000000000002,1.0159651669085632
10,0.005,0.95,0.9,5,20,mega_state_agg,0.020658371970057487,39,1378,0.09148145900396987,22,29,0.10000000000000002,1.0159651669085632
10,0.005,0.95,0.95,2,5,value_iteration,0.013603937346488237,14,1400,0.0,,,0.19999999999999982,1.1764705882352942
10,0.005,0.95,0.95,2,5,mega_state_agg,0.015382321085780859,30,1190,0.0973862312272269,16,20,0.19999999999999982,1.1764705882352942
10,0.005,0.95,0.95,5,20,value_iteration,0.010965952184051275,14,1400,0.0,,,0.19999999999999982,1.0574018126888218
10,0.005,0.95,0.95,5,20,mega_state_agg,0.015884265303611755,36,1324,0.19578437153271366,24,26,0.19999999999999982,1.0574018126888218
10,0.005,0.95,0.95,2,10,value_iteration,0.01308478508144617,14,1400,0.0,,,0.19999999999999982,0.9150326797385621
10,0.005,0.95,0.95,2,10,mega_state_agg,0.027080080937594175,55,1530,0.1971629426063206,24,45,0.19999999999999982,0.9150326797385621
10,0.005,0.95,0.99,2,5,value_iteration,0.016055057756602764,15,1500,0.0,,,0.9999999999999991,1.25
10,0.005,0.95,0.99,2,5,mega_state_agg,0.017929184716194868,30,1200,0.227247776377272,18,20,0.9999999999999991,1.25
10,0.005,0.95,0.99,5,20,value_iteration,0.012416597921401262,15,1500,0.0,,,0.9999999999999991,1.25
10,0.005,0.95,0.99,5,20,mega_state_agg,0.013316129799932241,30,1200,0.42811086236792484,10,20,0.9999999999999991,1.25
10,0.005,0.95,0.99,2,10,value_iteration,0.01439559692516923,15,1500,0.0,,,0.9999999999999991,1.0638297872340425
10,0.005,0.95,0.99,2,10,mega_state_agg,0.02315891394391656,50,1410,0.1629121775691189,18,40,0.9999999999999991,1.0638297872340425
10,0.005,0.98,0.8,2,5,value_iteration,0.01081696804612875,12,1200,0.0,,,0.05000000000000001,1.0126582278481013
10,0.005,0.98,0.8,2,5,mega_state_agg,0.01508774422109127,30,1185,0.010751892383600747,16,20,0.05000000000000001,1.0126582278481013
10,0.005,0.98,0.8,5,20,value_iteration,0.012080019805580378,12,1200,0.0,,,0.05000000000000001,1.0169491525423728
10,0.005,0.98,0.8,5,20,mega_state_agg,0.014475529082119465,30,1180,0.01177507204821815,9,20,0.05000000000000001,1.0169491525423728
